name	term	lev	seq	value
"Wnt-activated receptor activity"	GO:0042813	4	ofav45624	-0.054539825
"Wnt-activated receptor activity"	GO:0042813	4	ofav53699	0.828221392
"Wnt-activated receptor activity"	GO:0042813	4	ofav35870	-0.116370953
"Wnt-activated receptor activity"	GO:0042813	4	ofav43918	-0.31160522
"Wnt-activated receptor activity"	GO:0042813	4	ofav46812	0.005532259
"Wnt-activated receptor activity"	GO:0042813	4	ofav46605	-0.163160984
"Wnt-activated receptor activity"	GO:0042813	4	ofav38927	0.190944013
"Wnt-activated receptor activity"	GO:0042813	4	ofav46752	0.659883388
"Wnt-activated receptor activity"	GO:0042813	4	ofav56060	0.948675132
"Wnt-activated receptor activity"	GO:0042813	4	ofav45736	0.898373681
"Wnt-activated receptor activity"	GO:0042813	4	ofav10189	-0.07504834
"core promoter binding"	GO:0001047	2	ofav38801	0.859436235
"core promoter binding"	GO:0001047	2	ofav46256	-1.065719305
"core promoter binding"	GO:0001047	2	ofav45758	0.492998923
"core promoter binding"	GO:0001047	2	ofav97559	0.024704366
"core promoter binding"	GO:0001047	2	ofav50788	0.098918744
"core promoter binding"	GO:0001047	2	ofav46297	1.102834583
"core promoter binding"	GO:0001047	2	ofav43432	0.482786816
"core promoter binding"	GO:0001047	2	ofav43507	0.035698127
"core promoter binding"	GO:0001047	2	ofav43964	-0.954134418
"core promoter binding"	GO:0001047	2	ofav12997	-0.319963787
"core promoter binding"	GO:0001047	2	ofav44534	-1.269986082
"core promoter binding"	GO:0001047	2	ofav40352	0.182222719
"core promoter binding"	GO:0001047	2	ofav32451	-0.198030312
"core promoter binding"	GO:0001047	2	ofav55337	-0.05160868
"core promoter binding"	GO:0001047	2	ofav20815	-0.39040184
"core promoter binding"	GO:0001047	2	ofav12456	0.012414267
"core promoter binding"	GO:0001047	2	ofav41192	0.00153927
"core promoter binding"	GO:0001047	2	ofav40430	-0.517793109
"core promoter binding"	GO:0001047	2	ofav43855	0.0377573
"core promoter binding"	GO:0001047	2	ofav20143	0.028333611
"core promoter binding"	GO:0001047	2	ofav5182	-0.365310689
"core promoter binding"	GO:0001047	2	ofav43803	1.093603779
"core promoter binding"	GO:0001047	2	ofav43248	0.278989415
"core promoter binding"	GO:0001047	2	ofav36104	0.090598375
"structural constituent of muscle"	GO:0008307	2	ofav8454	-0.183699581
"structural constituent of muscle"	GO:0008307	2	ofav43152	-0.81133772
"structural constituent of muscle"	GO:0008307	2	ofav10209	0.148968375
"structural constituent of muscle"	GO:0008307	2	ofav46778	-0.232069316
"structural constituent of muscle"	GO:0008307	2	ofav44118	0.269848121
"structural constituent of muscle"	GO:0008307	2	ofav44420	0.399138742
"structural constituent of muscle"	GO:0008307	2	ofav41309	0.145983963
"structural constituent of muscle"	GO:0008307	2	ofav42686	0.100550971
"structural constituent of muscle"	GO:0008307	2	ofav45689	0.296372192
"structural constituent of muscle"	GO:0008307	2	ofav43794	0.077063527
"structural constituent of muscle"	GO:0008307	2	ofav42785	0.517960871
"structural constituent of muscle"	GO:0008307	2	ofav17942	0.111473029
"structural constituent of muscle"	GO:0008307	2	ofav46458	0.359473309
"hydrolase activity, acting on acid anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	6	ofav71425	-0.255809094
"hydrolase activity, acting on acid anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	6	ofav39767	-1.131631812
"hydrolase activity, acting on acid anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	6	ofav45429	0.138216905
"hydrolase activity, acting on acid anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	6	ofav96208	-0.190570371
"hydrolase activity, acting on acid anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	6	ofav38585	-0.129275783
"hydrolase activity, acting on acid anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	6	ofav58344	0.267755707
"hydrolase activity, acting on acid anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	6	ofav46563	-2.734831493
"hydrolase activity, acting on acid anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	6	ofav41741	-0.04118247
"hydrolase activity, acting on acid anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	6	ofav2089	0.640226253
"hydrolase activity, acting on acid anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	6	ofav46815	-0.400448798
"hydrolase activity, acting on acid anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	6	ofav101232	0.011234149
"hydrolase activity, acting on acid anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	6	ofav27027	0.695638438
"hydrolase activity, acting on acid anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	6	ofav15169	-0.013666233
"hydrolase activity, acting on acid anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	6	ofav46413	0.06942404
"hydrolase activity, acting on acid anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	6	ofav159322	-0.036105199
"hydrolase activity, acting on acid anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	6	ofav44389	0.26991838
"hydrolase activity, acting on acid anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	6	ofav27389	-0.840481857
"hydrolase activity, acting on acid anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	6	ofav24781	0.18936887
"hydrolase activity, acting on acid anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	6	ofav30980	0.018158179
"hydrolase activity, acting on acid anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	6	ofav45378	0.493228578
"hydrolase activity, acting on acid anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	6	ofav136410	-0.21285543
"hydrolase activity, acting on acid anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	6	ofav13648	-0.002937478
"hydrolase activity, acting on acid anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	6	ofav37859	0.359007559
"hydrolase activity, acting on acid anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	6	ofav42779	0.09456835
"hydrolase activity, acting on acid anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	6	ofav38275	-0.344875577
"hydrolase activity, acting on acid anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	6	ofav45020	0.375175174
"hydrolase activity, acting on acid anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	6	ofav64962	-0.237455971
"hydrolase activity, acting on acid anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	6	ofav9977	-0.162772665
"hydrolase activity, acting on acid anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	6	ofav45241	0.104658854
"hydrolase activity, acting on acid anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	6	ofav31988	-0.044759127
"hydrolase activity, acting on acid anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	6	ofav75052	0.09700376
"hydrolase activity, acting on acid anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	6	ofav46633	-0.856686718
"hydrolase activity, acting on acid anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	6	ofav7187	-1.841926092
"hydrolase activity, acting on acid anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	6	ofav35907	0.172495471
"hydrolase activity, acting on acid anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	6	ofav42608	0.147431578
"hydrolase activity, acting on acid anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	6	ofav96658	-0.654967266
"hydrolase activity, acting on acid anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	6	ofav45050	-0.120841097
"hydrolase activity, acting on acid anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	6	ofav59867	-0.605070928
"hydrolase activity, acting on acid anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	6	ofav43265	0.507936068
"hydrolase activity, acting on acid anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	6	ofav49632	-0.82836943
"hydrolase activity, acting on acid anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	6	ofav45563	-0.986560762
"hydrolase activity, acting on acid anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	6	ofav49053	-1.578374443
"hydrolase activity, acting on acid anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	6	ofav27613	-0.223603448
"hydrolase activity, acting on acid anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	6	ofav38868	-0.024918616
"hydrolase activity, acting on acid anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	6	ofav41186	0.055397003
"hydrolase activity, acting on acid anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	6	ofav95246	0.601957651
"hydrolase activity, acting on acid anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	6	ofav45296	-0.166197622
"hydrolase activity, acting on acid anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	6	ofav23585	0.557854642
"hydrolase activity, acting on acid anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	6	ofav46114	-3.826565566
"hydrolase activity, acting on acid anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	6	ofav57611	-0.371992305
"hydrolase activity, acting on acid anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	6	ofav37592	-1.223659969
"hydrolase activity, acting on acid anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	6	ofav41673	-0.003902227
"hydrolase activity, acting on acid anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	6	ofav31533	-0.651945642
"hydrolase activity, acting on acid anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	6	ofav55092	0.080530325
"hydrolase activity, acting on acid anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	6	ofav23515	-0.000421267
"hydrolase activity, acting on acid anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	6	ofav160387	-0.103235899
"hydrolase activity, acting on acid anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	6	ofav66218	-0.47808545
"hydrolase activity, acting on acid anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	6	ofav43333	-1.211905333
"hydrolase activity, acting on acid anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	6	ofav76569	-0.154814026
"hydrolase activity, acting on acid anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	6	ofav60555	-0.271970648
"hydrolase activity, acting on acid anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	6	ofav58263	0.605492417
"hydrolase activity, acting on acid anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	6	ofav42890	0.331820229
"hydrolase activity, acting on acid anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	6	ofav28206	-0.548092843
"hydrolase activity, acting on acid anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	6	ofav156279	-0.246119051
"hydrolase activity, acting on acid anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	6	ofav73016	-0.253649047
"hydrolase activity, acting on acid anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	6	ofav79367	0.151750886
"hydrolase activity, acting on acid anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	6	ofav60852	0.123021544
"hydrolase activity, acting on acid anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	6	ofav39228	-0.013447841
"hydrolase activity, acting on acid anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	6	ofav25790	1.008750821
"hydrolase activity, acting on acid anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	6	ofav23408	-0.023623778
"hydrolase activity, acting on acid anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	6	ofav62658	0.05296973
"hydrolase activity, acting on acid anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	6	ofav31182	-0.13453797
"hydrolase activity, acting on acid anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	6	ofav45982	0.114036826
"hydrolase activity, acting on acid anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	6	ofav44661	-0.377178826
"hydrolase activity, acting on acid anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	6	ofav25498	0.239154812
"hydrolase activity, acting on acid anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	6	ofav7557	-0.060802607
"hydrolase activity, acting on acid anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	6	ofav37387	0.081037298
"hydrolase activity, acting on acid anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	6	ofav106374	0.146952475
"hydrolase activity, acting on acid anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	6	ofav78829	0.252974588
"hydrolase activity, acting on acid anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	6	ofav39440	-1.102857665
"hydrolase activity, acting on acid anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	6	ofav25566	0.235720543
"hydrolase activity, acting on acid anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	6	ofav25241	-0.132775444
"hydrolase activity, acting on acid anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	6	ofav6553	-0.887463187
"hydrolase activity, acting on acid anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	6	ofav21003	-1.114833881
"hydrolase activity, acting on acid anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	6	ofav62550	0.046822109
"hydrolase activity, acting on acid anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	6	ofav43811	-0.280905924
"hydrolase activity, acting on acid anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	6	ofav28502	1.500567587
"hydrolase activity, acting on acid anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	6	ofav38948	-0.224269333
"hydrolase activity, acting on acid anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	6	ofav34835	-4.411773919
"hydrolase activity, acting on acid anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	6	ofav39577	-0.176397249
"hydrolase activity, acting on acid anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	6	ofav64124	-1.538011221
"hydrolase activity, acting on acid anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	6	ofav63109	-0.473567349
"hydrolase activity, acting on acid anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	6	ofav37088	-0.632665378
"hydrolase activity, acting on acid anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	6	ofav102875	-0.346235421
"hydrolase activity, acting on acid anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	6	ofav43893	-0.406096839
"hydrolase activity, acting on acid anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	6	ofav120558	-0.083163764
"hydrolase activity, acting on acid anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	6	ofav16600	0.347926848
"hydrolase activity, acting on acid anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	6	ofav43790	-0.007434089
"hydrolase activity, acting on acid anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	6	ofav105152	0.463467404
"hydrolase activity, acting on acid anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	6	ofav44998	0.064228762
"hydrolase activity, acting on acid anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	6	ofav9501	-0.253632822
"hydrolase activity, acting on acid anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	6	ofav71894	-0.014385129
"hydrolase activity, acting on acid anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	6	ofav19474	-1.038647524
"hydrolase activity, acting on acid anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	6	ofav56624	-0.030060636
"hydrolase activity, acting on acid anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	6	ofav41477	-0.743631297
"hydrolase activity, acting on acid anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	6	ofav37036	0.291421744
"hydrolase activity, acting on acid anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	6	ofav38171	-0.401903447
"hydrolase activity, acting on acid anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	6	ofav42337	0.392522324
"hydrolase activity, acting on acid anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	6	ofav32264	-0.091327504
"hydrolase activity, acting on acid anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	6	ofav22309	0.001497045
"hydrolase activity, acting on acid anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	6	ofav36270	-0.25587333
"hydrolase activity, acting on acid anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	6	ofav41204	0.009249595
"hydrolase activity, acting on acid anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	6	ofav38301	0.101694729
"hydrolase activity, acting on acid anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	6	ofav33144	0.412262984
"hydrolase activity, acting on acid anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	6	ofav11604	0.382868454
"hydrolase activity, acting on acid anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	6	ofav42392	-0.053598399
"hydrolase activity, acting on acid anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	6	ofav63422	0.07197464
"hydrolase activity, acting on acid anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	6	ofav68020	-0.005711186
"hydrolase activity, acting on acid anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	6	ofav35830	-0.141123178
"hydrolase activity, acting on acid anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	6	ofav58617	-0.210319336
"hydrolase activity, acting on acid anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	6	ofav46042	-0.254535657
"hydrolase activity, acting on acid anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	6	ofav36519	0.018104973
"hydrolase activity, acting on acid anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	6	ofav123000	-0.57874507
"hydrolase activity, acting on acid anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	6	ofav86014	-0.626082136
"hydrolase activity, acting on acid anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	6	ofav30360	0.285384818
"hydrolase activity, acting on acid anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	6	ofav76487	-0.752544457
"hydrolase activity, acting on acid anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	6	ofav39049	0.146552861
"hydrolase activity, acting on acid anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	6	ofav62432	-2.077734406
"hydrolase activity, acting on acid anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	6	ofav118843	-0.8241739
"hydrolase activity, acting on acid anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	6	ofav34452	-0.139211301
"hydrolase activity, acting on acid anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	6	ofav127560	0.065664408
"hydrolase activity, acting on acid anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	6	ofav21485	0.568294607
"hydrolase activity, acting on acid anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	6	ofav6419	0.08235996
"hydrolase activity, acting on acid anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	6	ofav36614	0.149670951
"hydrolase activity, acting on acid anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	6	ofav154654	-0.156116232
"hydrolase activity, acting on acid anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	6	ofav67367	-0.352117858
"hydrolase activity, acting on acid anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	6	ofav103693	-0.000283097
"hydrolase activity, acting on acid anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	6	ofav37056	0.883797407
"hydrolase activity, acting on acid anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	6	ofav7088	0.056409451
"hydrolase activity, acting on acid anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	6	ofav34634	0.121471397
"hydrolase activity, acting on acid anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	6	ofav8343	-0.108735677
"hydrolase activity, acting on acid anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	6	ofav56420	-0.64921106
"hydrolase activity, acting on acid anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	6	ofav46640	0.059281033
"hydrolase activity, acting on acid anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	6	ofav26960	0.057232643
"hydrolase activity, acting on acid anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	6	ofav45033	0.377714125
"hydrolase activity, acting on acid anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	6	ofav77249	0.046996895
"hydrolase activity, acting on acid anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	6	ofav44193	-3.292174048
"hydrolase activity, acting on acid anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	6	ofav43417	0.12374974
"hydrolase activity, acting on acid anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	6	ofav7704	0.124187758
"hydrolase activity, acting on acid anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	6	ofav51391	-1.070560787
"hydrolase activity, acting on acid anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	6	ofav62761	0.078565596
"hydrolase activity, acting on acid anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	6	ofav50480	-0.384975767
"hydrolase activity, acting on acid anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	6	ofav16881	-0.954953388
"hydrolase activity, acting on acid anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	6	ofav65272	-0.579506532
